role_category_1,network_receiver_role_category,defender_role_category,raw_responsibility,n_passes,value,valued_responsibility,competition_name
LDM,LS,RDM,0.3903975605255069,35,0.0011033971428571,0.0004307635528622,FIFA Men's World Cup
LDM,LS,RS,0.2924525882761755,39,0.004554103076923,0.0013318592321226,FIFA Men's World Cup
LDM,LS,RW,0.2163862181285784,57,-9.611982456142804e-05,-2.0799005324029864e-05,FIFA Men's World Cup
LDM,LS,RWB,0.305208822262059,22,0.0041035299999999,0.001252433558417,FIFA Men's World Cup
LDM,LS,RZM,0.4169337278327913,46,0.0012622297826086,0.0005262661686446,FIFA Men's World Cup
LDM,LS,ST,0.0824387787005677,42,-0.0019268702380952,-0.000158848829143,FIFA Men's World Cup
LDM,LS,ZDM,0.2674485027218481,46,0.0012622297826086,0.0003375814654496,FIFA Men's World Cup
LDM,LS,ZOM,0.1968623129261658,22,-0.0011340081818181,-0.0002232434735499,FIFA Men's World Cup
LDM,LW,CB-3,0.0801210031879123,31,0.0056879209677419,0.000455721933989,FIFA Men's World Cup
LDM,LW,GK,0.0190164718092631,130,0.0009659773846153,1.836948170292396e-05,FIFA Men's World Cup
LDM,LW,LB,0.004081625168558,98,-0.0006682959183673,-2.7277334404528068e-06,FIFA Men's World Cup
LDM,LW,LCB-3,0.0465611782203216,31,0.0056879209677419,0.0002648363018821,FIFA Men's World Cup
LDM,LW,LCB-4,0.0078176735231243,98,-0.0006682959183673,-5.224519306632532e-06,FIFA Men's World Cup
LDM,LW,LDM,0.0763784240345117,48,0.0001153931249999,8.813545031916116e-06,FIFA Men's World Cup
LDM,LW,LS,0.1118799683619816,56,0.0030999691071428,0.0003468244456302,FIFA Men's World Cup
LDM,LW,LW,0.0043611748335596,93,-0.0006680294623656,-2.9133932793452432e-06,FIFA Men's World Cup
LDM,LW,LWB,0.0154856541840283,31,0.0056879209677419,8.808117713253555e-05,FIFA Men's World Cup
LDM,LW,LZM,0.1118289882641719,81,0.0012999219753086,0.0001453689593211,FIFA Men's World Cup
LDM,LW,RB,0.2340614578156148,98,-0.0006682959183673,-0.0001564223169052,FIFA Men's World Cup
LDM,LW,RCB-3,0.2648737989617178,31,0.0056879209677419,0.0015065812349198,FIFA Men's World Cup
LDM,LW,RCB-4,0.0650697830523224,98,-0.0006682959183673,-4.348587042291656e-05,FIFA Men's World Cup
LDM,LW,RDM,0.2427725224153795,48,0.0001153931249999,2.801428002563904e-05,FIFA Men's World Cup
LDM,LW,RS,0.2148127893525009,56,0.0030999691071428,0.0006659130108119,FIFA Men's World Cup
LDM,LW,RW,0.3486253891548621,93,-0.0006680294623656,-0.0002328920312841,FIFA Men's World Cup
LDM,LW,RWB,0.3235652692178521,31,0.0056879209677419,0.0018404136792172,FIFA Men's World Cup
LDM,LW,RZM,0.4178884559671335,81,0.0012999219753086,0.0005432223871394,FIFA Men's World Cup
LDM,LW,ST,0.1521014878508181,73,-0.0008598043835616,-0.0001307775260003,FIFA Men's World Cup
LDM,LW,ZDM,0.1435690760488318,81,0.0012999219753086,0.0001866285969306,FIFA Men's World Cup
LDM,LW,ZOM,0.1969168570955485,32,-0.00041284,-8.129515528332945e-05,FIFA Men's World Cup
LDM,LWB,CB-3,0.0,15,-0.0054850519999999,-0.0,FIFA Men's World Cup
LDM,LWB,GK,0.0,57,-0.0030077675438596,-0.0,FIFA Men's World Cup
LDM,LWB,LB,0.0,42,-0.002123023095238,-0.0,FIFA Men's World Cup
LDM,LWB,LCB-3,0.0,15,-0.0054850519999999,-0.0,FIFA Men's World Cup
LDM,LWB,LCB-4,0.0,42,-0.002123023095238,-0.0,FIFA Men's World Cup
LDM,LWB,LDM,0.0126895226253988,25,-0.0042960551999999,-5.451488966036217e-05,FIFA Men's World Cup
LDM,LWB,LS,0.0512660577239293,24,-0.0050950124999999,-0.0002612012049291,FIFA Men's World Cup
LDM,LWB,LW,0.0,40,-0.00272741025,-0.0,FIFA Men's World Cup
LDM,LWB,LWB,0.0,15,-0.0054850519999999,-0.0,FIFA Men's World Cup
LDM,LWB,LZM,0.0245598937835814,32,-0.0020012928125,-4.9151538904845015e-05,FIFA Men's World Cup
LDM,LWB,RB,0.1247750275858172,42,-0.002123023095238,-0.0002649002652736,FIFA Men's World Cup
LDM,LWB,RCB-3,0.084184600940106,15,-0.0054850519999999,-0.0004617569137557,FIFA Men's World Cup
LDM,LWB,RCB-4,0.0694129977826473,42,-0.002123023095238,-0.0001473653974022,FIFA Men's World Cup
LDM,LWB,RDM,0.2250025134421776,25,-0.0042960551999999,-0.0009666232178863,FIFA Men's World Cup
LDM,LWB,RS,0.211881505163517,24,-0.0050950124999999,-0.0010795389173269,FIFA Men's World Cup
LDM,LWB,RW,0.478897348445822,40,-0.00272741025,-0.0013061495368489,FIFA Men's World Cup
LDM,LWB,RWB,0.1537696766948921,15,-0.0054850519999999,-0.0008434346726946,FIFA Men's World Cup
LDM,LWB,RZM,0.3951076496126218,32,-0.0020012928125,-0.0007907260993335,FIFA Men's World Cup
LDM,LWB,ST,0.1862894379696232,33,-0.0014897712121212,-0.0002775286418093,FIFA Men's World Cup
LDM,LWB,ZDM,0.0983703355550932,32,-0.0020012928125,-0.0001968678455096,FIFA Men's World Cup
LDM,LWB,ZOM,0.1763910190779617,20,-0.0013768989999999,-0.0002428726177774,FIFA Men's World Cup
LDM,RB,CB-3,0.0,15,-0.0063926593333333,-0.0,FIFA Men's World Cup
LDM,RB,GK,0.0,64,-0.0056207695312499,-0.0,FIFA Men's World Cup
LDM,RB,LB,0.0432385903105348,49,-0.0053844767346938,-0.000232817183568,FIFA Men's World Cup
LDM,RB,LCB-3,0.0666666666666666,15,-0.0063926593333333,-0.0004261772888888,FIFA Men's World Cup
LDM,RB,LCB-4,0.0501735905489774,49,-0.0053844767346938,-0.000270158531007,FIFA Men's World Cup
LDM,RB,LDM,0.0933029117257454,29,-0.0038255562068965,-0.0003569355330739,FIFA Men's World Cup
LDM,RB,LS,0.2362577967982746,23,-0.0055636678260869,-0.0013144599027087,FIFA Men's World Cup
LDM,RB,LW,0.2584948705895158,47,-0.0055791474468084,-0.0014421809972625,FIFA Men's World Cup
LDM,RB,LWB,0.0166776240382105,15,-0.0063926593333333,-0.0001066143689656,FIFA Men's World Cup
LDM,RB,LZM,0.2886442644114479,35,-0.0071082319999999,-0.0020517503969059,FIFA Men's World Cup
LDM,RB,RB,0.014121374184897,49,-0.0053844767346938,-7.603621076048455e-05,FIFA Men's World Cup
LDM,RB,RCB-3,0.0,15,-0.0063926593333333,-0.0,FIFA Men's World Cup
LDM,RB,RCB-4,0.004711834621722,49,-0.0053844767346938,-2.537076389838762e-05,FIFA Men's World Cup
LDM,RB,RDM,0.0693231376998312,29,-0.0038255562068965,-0.0002651995597091,FIFA Men's World Cup
LDM,RB,RS,0.1921215758963578,23,-0.0055636678260869,-0.0010689006305116,FIFA Men's World Cup
LDM,RB,RW,0.0692769220253128,47,-0.0055791474468084,-0.0003865061626402,FIFA Men's World Cup
LDM,RB,RWB,0.0,15,-0.0063926593333333,-0.0,FIFA Men's World Cup
LDM,RB,RZM,0.1774590512731356,35,-0.0071082319999999,-0.0012614201069493,FIFA Men's World Cup
LDM,RB,ST,0.3353757730180011,41,-0.0056528021951219,-0.0018958129059068,FIFA Men's World Cup
LDM,RB,ZDM,0.079918378183907,35,-0.0071082319999999,-0.0005680783731949,FIFA Men's World Cup
LDM,RB,ZOM,0.5156144595419355,25,-0.0032842207999999,-0.0016933917328083,FIFA Men's World Cup
LDM,RCB-3,CB-3,0.0,11,-0.0016191636363636,-0.0,FIFA Men's World Cup
LDM,RCB-3,GK,0.0,36,-0.003139458611111,-0.0,FIFA Men's World Cup
LDM,RCB-3,LB,0.0396445902475868,25,-0.0038083883999999,-0.0001509819976216,FIFA Men's World Cup
LDM,RCB-3,LCB-3,0.0,11,-0.0016191636363636,-0.0,FIFA Men's World Cup
LDM,RCB-3,LCB-4,0.0,25,-0.0038083883999999,-0.0,FIFA Men's World Cup
LDM,RCB-3,LDM,0.1060296575719273,17,-0.0046000223529411,-0.0004877387949055,FIFA Men's World Cup
LDM,RCB-3,LS,0.2629389099092304,16,-0.0032730806249999,-0.0008606202515825,FIFA Men's World Cup
LDM,RCB-3,LW,0.1922172905346578,24,-0.0039167787499999,-0.0007528725989487,FIFA Men's World Cup
LDM,RCB-3,LWB,0.0508854202269054,11,-0.0016191636363636,-8.239182205248703e-05,FIFA Men's World Cup
LDM,RCB-3,LZM,0.104844996705928,19,-0.0018326384210526,-0.0001921429692184,FIFA Men's World Cup
LDM,RCB-3,RB,0.0251145582919633,25,-0.0038083883999999,-9.564599247023665e-05,FIFA Men's World Cup
LDM,RCB-3,RCB-3,0.0,11,-0.0016191636363636,-0.0,FIFA Men's World Cup
LDM,RCB-3,RCB-4,0.0,25,-0.0038083883999999,-0.0,FIFA Men's World Cup
LDM,RCB-3,RDM,0.2090378886074952,17,-0.0046000223529411,-0.0009615789602061,FIFA Men's World Cup
LDM,RCB-3,RS,0.3743254821352049,16,-0.0032730806249999,-0.0012251974830205,FIFA Men's World Cup
LDM,RCB-3,RW,0.0706908011415515,24,-0.0039167787499999,-0.0002768802277317,FIFA Men's World Cup
LDM,RCB-3,RWB,0.0,11,-0.0016191636363636,-0.0,FIFA Men's World Cup
LDM,RCB-3,RZM,0.1397758886339412,19,-0.0018326384210526,-0.0002561586638473,FIFA Men's World Cup
LDM,RCB-3,ST,0.1703768081599531,20,-0.0030325609999999,-0.0005166780637303,FIFA Men's World Cup
LDM,RCB-3,ZDM,0.0813200369930403,19,-0.0018326384210526,-0.0001490302241948,FIFA Men's World Cup
LDM,RCB-3,ZOM,0.3096356140631099,14,-0.0032897092857142,-0.0010186111547712,FIFA Men's World Cup
LDM,RCB-4,CB-3,0.0,27,-0.0043604285185184,-0.0,FIFA Men's World Cup
LDM,RCB-4,GK,0.0,95,-0.0041288421052631,-0.0,FIFA Men's World Cup
LDM,RCB-4,LB,0.0032354942105973,68,-0.0040368886764705,-1.30613299415463e-05,FIFA Men's World Cup
LDM,RCB-4,LCB-3,0.0,27,-0.0043604285185184,-0.0,FIFA Men's World Cup
LDM,RCB-4,LCB-4,0.0,68,-0.0040368886764705,-0.0,FIFA Men's World Cup
LDM,RCB-4,LDM,0.0781063423476672,36,-0.0045555052777777,-0.0003558138547927,FIFA Men's World Cup
LDM,RCB-4,LS,0.2216132069650531,40,-0.0040823132499999,-0.0009046945311684,FIFA Men's World Cup
LDM,RCB-4,LW,0.0191919984452248,67,-0.004046457164179,-7.765959960359376e-05,FIFA Men's World Cup
LDM,RCB-4,LWB,0.0216182956368429,27,-0.0043604285185184,-9.42650328166535e-05,FIFA Men's World Cup
LDM,RCB-4,LZM,0.1124359063420707,59,-0.0038685052542372,-0.0004349588944492,FIFA Men's World Cup
LDM,RCB-4,RB,0.011407706717849,68,-0.0040368886764705,-4.605164207378174e-05,FIFA Men's World Cup
LDM,RCB-4,RCB-3,0.0075385762183408,27,-0.0043604285185184,-3.287142273147868e-05,FIFA Men's World Cup
LDM,RCB-4,RCB-4,0.0,68,-0.0040368886764705,-0.0,FIFA Men's World Cup
LDM,RCB-4,RDM,0.1075258910824139,36,-0.0045555052777777,-0.0004898347643236,FIFA Men's World Cup
LDM,RCB-4,RS,0.2424661087072259,40,-0.0040823132499999,-0.0009898226082514,FIFA Men's World Cup
LDM,RCB-4,RW,0.0893221228671401,67,-0.004046457164179,-0.0003614381439954,FIFA Men's World Cup
LDM,RCB-4,RWB,0.0331892721111931,27,-0.0043604285185184,-0.0001447194486225,FIFA Men's World Cup
LDM,RCB-4,RZM,0.213631141713466,59,-0.0038685052542372,-0.0008264331941872,FIFA Men's World Cup
LDM,RCB-4,ST,0.2622771237443245,55,-0.0041626812727272,-0.0010917760712752,FIFA Men's World Cup
LDM,RCB-4,ZDM,0.0692603237407876,59,-0.0038685052542372,-0.0002679339263014,FIFA Men's World Cup
LDM,RCB-4,ZOM,0.3284510338805571,25,-0.0050091531999999,-0.001645261547406,FIFA Men's World Cup
LDM,RDM,CB-3,0.0046211484586174,40,0.00028234975,1.3047801120035629e-06,FIFA Men's World Cup
LDM,RDM,GK,0.00835126930363,182,-0.0001889407142857,-1.5778947874202147e-06,FIFA Men's World Cup
LDM,RDM,LB,0.0392869319157513,142,-0.0003216985915492,-1.2638550663590312e-05,FIFA Men's World Cup
LDM,RDM,LCB-3,0.0056110990190263,40,0.00028234975,1.5842924052473822e-06,FIFA Men's World Cup
LDM,RDM,LCB-4,0.0212281668551198,142,-0.0003216985915492,-6.829071378465527e-06,FIFA Men's World Cup
LDM,RDM,LDM,0.1256475946835278,73,-0.0011976389041095,-0.0001504804476007,FIFA Men's World Cup
LDM,RDM,LS,0.2268431158062435,73,-0.0025109563013698,-0.000569593151056,FIFA Men's World Cup
LDM,RDM,LW,0.1152205049056932,135,0.0004406959999999,5.077721562991932e-05,FIFA Men's World Cup
LDM,RDM,LWB,0.0396648410301751,40,0.00028234975,1.1199357948659976e-05,FIFA Men's World Cup
LDM,RDM,LZM,0.2409680325670498,109,0.0004866094495412,0.0001172573216844,FIFA Men's World Cup
LDM,RDM,RB,0.0331605625445498,142,-0.0003216985915492,-1.0667706265564024e-05,FIFA Men's World Cup
LDM,RDM,RCB-3,0.0036056782744422,40,0.00028234975,1.0180623593692346e-06,FIFA Men's World Cup
LDM,RDM,RCB-4,0.022654848626789,142,-0.0003216985915492,-7.288032895000556e-06,FIFA Men's World Cup
LDM,RDM,RDM,0.1965686292727553,73,-0.0011976389041095,-0.0002354182377445,FIFA Men's World Cup
LDM,RDM,RS,0.2938539049565522,73,-0.0025109563013698,-0.0007378543143327,FIFA Men's World Cup
LDM,RDM,RW,0.0892505902585056,135,0.0004406959999999,3.933237812456233e-05,FIFA Men's World Cup
LDM,RDM,RWB,0.0405540313470583,40,0.00028234975,1.1450420612334398e-05,FIFA Men's World Cup
LDM,RDM,RZM,0.2635451876071347,109,0.0004866094495412,0.0001282435786707,FIFA Men's World Cup
LDM,RDM,ST,0.2587623066562324,109,0.0013661706422018,0.0003535134666621,FIFA Men's World Cup
LDM,RDM,ZDM,0.1556107642832082,109,0.0004866094495412,7.57216683505509e-05,FIFA Men's World Cup
LDM,RDM,ZOM,0.4165770500488528,54,-0.0019108177777777,-0.0007960028330475,FIFA Men's World Cup
LDM,RS,CB-3,0.090058628872656,11,-0.0008534909090909,-7.686422102800485e-05,FIFA Men's World Cup
LDM,RS,GK,0.08,50,-0.0046391204,-0.000371129632,FIFA Men's World Cup
LDM,RS,LB,0.0366751241588159,37,-0.0058325948648648,-0.0002139111408369,FIFA Men's World Cup
LDM,RS,LCB-3,0.4080011113117356,11,-0.0008534909090909,-0.0003482252394035,FIFA Men's World Cup
LDM,RS,LCB-4,0.2491738263231737,37,-0.0058325948648648,-0.0014533299798712,FIFA Men's World Cup
LDM,RS,LDM,0.1946800220858178,24,-0.007263895,-0.001414135239029,FIFA Men's World Cup
LDM,RS,LS,0.1237174722900852,22,-0.0028591718181818,-0.0003537295101885,FIFA Men's World Cup
LDM,RS,LW,0.1204594096813992,35,-0.0060971414285714,-0.0007344580572297,FIFA Men's World Cup
LDM,RS,LWB,0.1608016266268928,11,-0.0008534909090909,-0.000137242726493,FIFA Men's World Cup
LDM,RS,LZM,0.2246634917942282,24,-0.0021192054166666,-0.0004761080887375,FIFA Men's World Cup
LDM,RS,RB,0.0554075527536328,37,-0.0058325948648648,-0.0003231698076655,FIFA Men's World Cup
LDM,RS,RCB-3,0.0,11,-0.0008534909090909,-0.0,FIFA Men's World Cup
LDM,RS,RCB-4,0.085100781992552,37,-0.0058325948648648,-0.0004963583840457,FIFA Men's World Cup
LDM,RS,RDM,0.175410361340848,24,-0.007263895,-0.0012741624466919,FIFA Men's World Cup
LDM,RS,RS,0.1367821919230054,22,-0.0028591718181818,-0.0003910837883753,FIFA Men's World Cup
LDM,RS,RW,0.0710978537695315,35,-0.0060971414285714,-0.0004334936697007,FIFA Men's World Cup
LDM,RS,RWB,0.0172640992709052,11,-0.0008534909090909,-1.4734751781360802e-05,FIFA Men's World Cup
LDM,RS,RZM,0.2204577903140133,24,-0.0021192054166666,-0.0004671953433798,FIFA Men's World Cup
LDM,RS,ST,0.1373999084214237,26,-0.0062420242307692,-0.000857653557672,FIFA Men's World Cup
LDM,RS,ZDM,0.358341008314137,24,-0.0021192054166666,-0.0007593982058331,FIFA Men's World Cup
LDM,RS,ZOM,0.2014296029160158,15,-0.0079247073333333,-0.0015962706513789,FIFA Men's World Cup
LDM,RW,CB-3,0.0275939156026045,19,0.0015958826315789,4.403665064745109e-05,FIFA Men's World Cup
LDM,RW,GK,0.0,71,-0.0006100676056338,-0.0,FIFA Men's World Cup
LDM,RW,LB,0.3269006137922528,52,-0.0014160878846153,-0.0004629199986645,FIFA Men's World Cup
LDM,RW,LCB-3,0.1759910699104465,19,0.0015958826315789,0.000280861091783,FIFA Men's World Cup
LDM,RW,LCB-4,0.1324655728781061,52,-0.0014160878846153,-0.0001875828928813,FIFA Men's World Cup
LDM,RW,LDM,0.3669619389031637,36,-0.0003913452777777,-0.0001436088219139,FIFA Men's World Cup
LDM,RW,LS,0.2333948295875389,33,-0.0014407139393939,-0.0003362551843692,FIFA Men's World Cup
LDM,RW,LW,0.2456310532671103,48,-0.0003338347916666,-8.200019149429224e-05,FIFA Men's World Cup
LDM,RW,LWB,0.3873551546518892,19,0.0015958826315789,0.0006181733635615,FIFA Men's World Cup
LDM,RW,LZM,0.3325812286678365,35,-0.0008350391428571,-0.0002777183441171,FIFA Men's World Cup
LDM,RW,RB,0.0059726511137091,52,-0.0014160878846153,-8.457798881158148e-06,FIFA Men's World Cup
LDM,RW,RCB-3,0.0,19,0.0015958826315789,0.0,FIFA Men's World Cup
LDM,RW,RCB-4,0.0348713992479021,52,-0.0014160878846153,-4.93809659945406e-05,FIFA Men's World Cup
LDM,RW,RDM,0.159176675585129,36,-0.0003913452777777,-6.229304032260816e-05,FIFA Men's World Cup
LDM,RW,RS,0.1744671918440615,33,-0.0014407139393939,-0.0002513573152566,FIFA Men's World Cup
LDM,RW,RW,0.0195957604337076,48,-0.0003338347916666,-6.541746601936905e-06,FIFA Men's World Cup
LDM,RW,RWB,0.0,19,0.0015958826315789,0.0,FIFA Men's World Cup
LDM,RW,RZM,0.1985386769272404,35,-0.0008350391428571,-0.0001657875666053,FIFA Men's World Cup
LDM,RW,ST,0.1386217953495034,38,0.0001112831578947,1.542627113952922e-05,FIFA Men's World Cup
LDM,RW,ZDM,0.1333303762134272,35,-0.0008350391428571,-0.00011133608307,FIFA Men's World Cup
LDM,RW,ZOM,0.303721691329411,30,-0.0017149366666666,-0.0005208634649228,FIFA Men's World Cup
LDM,RWB,CB-3,0.0,1,-0.00321982,-0.0,FIFA Men's World Cup
LDM,RWB,GK,0.0,14,0.0054474614285714,0.0,FIFA Men's World Cup
LDM,RWB,LB,0.2675479320546173,13,0.0061141753846153,0.001635834980373,FIFA Men's World Cup
LDM,RWB,LCB-3,0.0,1,-0.00321982,-0.0,FIFA Men's World Cup
LDM,RWB,LCB-4,0.110714336226191,13,0.0061141753846153,0.0006769268692782,FIFA Men's World Cup
LDM,RWB,LDM,0.2894497858260421,7,0.0030192614285714,0.0008739245738528,FIFA Men's World Cup
LDM,RWB,LS,0.0994756943323477,4,0.0043667824999999,0.0004343887211858,FIFA Men's World Cup
LDM,RWB,LW,0.3365147453517148,11,0.0052419372727272,0.0017639891864814,FIFA Men's World Cup
LDM,RWB,LWB,0.0,1,-0.00321982,-0.0,FIFA Men's World Cup
LDM,RWB,LZM,0.3055429108774817,7,0.0078756614285714,0.0024063525179712,FIFA Men's World Cup
LDM,RWB,RB,0.074456409879672,13,0.0061141753846153,0.0004552395485131,FIFA Men's World Cup
LDM,RWB,RCB-3,0.0,1,-0.00321982,-0.0,FIFA Men's World Cup
LDM,RWB,RCB-4,0.0,13,0.0061141753846153,0.0,FIFA Men's World Cup
LDM,RWB,RDM,0.3137842266247013,7,0.0030192614285714,0.000947396612342,FIFA Men's World Cup
LDM,RWB,RS,0.3859981386875432,4,0.0043667824999999,0.0016855699170533,FIFA Men's World Cup
LDM,RWB,RW,0.0,11,0.0052419372727272,0.0,FIFA Men's World Cup
LDM,RWB,RWB,0.0,1,-0.00321982,-0.0,FIFA Men's World Cup
LDM,RWB,RZM,0.1232931651190003,7,0.0078756614285714,0.0009710152249341,FIFA Men's World Cup
LDM,RWB,ST,0.1132719251955521,10,0.005879733,0.0006660086765458,FIFA Men's World Cup
LDM,RWB,ZDM,0.2457668598686891,7,0.0078756614285714,0.0019355765786889,FIFA Men's World Cup
LDM,RWB,ZOM,0.2246008300561053,8,0.0055117275,0.001237938571543,FIFA Men's World Cup
LDM,ST,CB-3,0.3677698264681624,18,0.0006579205555555,0.0002419633285464,FIFA Men's World Cup
LDM,ST,GK,0.0833333333333333,48,-0.0011740870833333,-9.784059027777864e-05,FIFA Men's World Cup
LDM,ST,LB,0.0497674949198679,30,-0.0022732916666666,-0.0001131360314722,FIFA Men's World Cup
LDM,ST,LCB-3,0.1005071892085466,18,0.0006579205555555,6.612574576141326e-05,FIFA Men's World Cup
LDM,ST,LCB-4,0.1878092306533009,30,-0.0022732916666666,-0.0004269451589672,FIFA Men's World Cup
LDM,ST,LDM,0.0845083212778646,24,-0.002965695,-0.0002506259058721,FIFA Men's World Cup
LDM,ST,LS,0.1320716640133383,25,-0.0013016036,-0.0001719049533377,FIFA Men's World Cup
LDM,ST,LW,0.0739560725079401,29,-0.0027924603448275,-0.0002065193997376,FIFA Men's World Cup
LDM,ST,LWB,0.0259907171666164,18,0.0006579205555555,1.7099827077547315e-05,FIFA Men's World Cup
LDM,ST,LZM,0.1323951790609783,24,0.0006175208333333,8.175678130305014e-05,FIFA Men's World Cup
LDM,ST,RB,0.1241054616678572,30,-0.0022732916666666,-0.0002821279117973,FIFA Men's World Cup
LDM,ST,RCB-3,0.2744880372879097,18,0.0006579205555555,0.0001805913219858,FIFA Men's World Cup
LDM,ST,RCB-4,0.3048237628298852,30,-0.0022732916666666,-0.0006929533198431,FIFA Men's World Cup
LDM,ST,RDM,0.3450525988464234,24,-0.002965695,-0.0010233207671358,FIFA Men's World Cup
LDM,ST,RS,0.086136189601794,25,-0.0013016036,-0.0001121151744759,FIFA Men's World Cup
LDM,ST,RW,0.1949892739962405,29,-0.0027924603448275,-0.0005444998153012,FIFA Men's World Cup
LDM,ST,RWB,0.1648377305671251,18,0.0006579205555555,0.0001084501312712,FIFA Men's World Cup
LDM,ST,RZM,0.2479439570722786,24,0.0006175208333333,0.0001531105589912,FIFA Men's World Cup
LDM,ST,ST,0.1870193379931844,23,-0.001035482173913,-0.0001936551906689,FIFA Men's World Cup
LDM,ST,ZDM,0.3383112439824869,24,0.0006175208333333,0.00020891424131,FIFA Men's World Cup
LDM,ST,ZOM,0.2186849349116922,19,-6.467473684212071e-05,-1.4143390616749992e-05,FIFA Men's World Cup
LDM,ZOM,CB-3,0.1730997428588367,30,-0.0003143963333333,-5.4421924455766407e-05,FIFA Men's World Cup
LDM,ZOM,GK,0.0120580566749106,97,0.0008057545360824,9.715833862148558e-06,FIFA Men's World Cup
LDM,ZOM,LB,0.0314159100640711,67,0.0013073146268656,4.107047874305599e-05,FIFA Men's World Cup
LDM,ZOM,LCB-3,0.0297327601190531,30,-0.0003143963333333,-9.34787076131079e-06,FIFA Men's World Cup
LDM,ZOM,LCB-4,0.0512173339660483,67,0.0013073146268656,6.695716984287803e-05,FIFA Men's World Cup
LDM,ZOM,LDM,0.1583949325122882,42,-0.0025940238095238,-0.0004108802262447,FIFA Men's World Cup
LDM,ZOM,LS,0.1107466478980382,41,0.0021560782926828,0.0002387784435203,FIFA Men's World Cup
LDM,ZOM,LW,0.0409838412715737,62,1.5833225806432064e-05,6.489064132677974e-07,FIFA Men's World Cup
LDM,ZOM,LWB,0.0438782603126954,30,-0.0003143963333333,-1.3795164155358314e-05,FIFA Men's World Cup
LDM,ZOM,LZM,0.1611090973736678,55,0.0034019489090908,0.0005480849180549,FIFA Men's World Cup
LDM,ZOM,RB,0.0973140323736278,67,0.0013073146268656,0.0001272200579213,FIFA Men's World Cup
LDM,ZOM,RCB-3,0.1857187693038113,30,-0.0003143963333333,-5.838930010030317e-05,FIFA Men's World Cup
LDM,ZOM,RCB-4,0.1343298986688943,67,0.0013073146268656,0.0001756114413552,FIFA Men's World Cup
LDM,ZOM,RDM,0.4246864768178497,42,-0.0025940238095238,-0.0011016468324482,FIFA Men's World Cup
LDM,ZOM,RS,0.2653607459088012,41,0.0021560782926828,0.0005721385439841,FIFA Men's World Cup
LDM,ZOM,RW,0.0909001733596254,62,1.5833225806432064e-05,1.43924297064677e-06,FIFA Men's World Cup
LDM,ZOM,RWB,0.1730771272128787,30,-0.0003143963333333,-5.441481417960124e-05,FIFA Men's World Cup
LDM,ZOM,RZM,0.3014115787428713,55,0.0034019489090908,0.0010253867914916,FIFA Men's World Cup
LDM,ZOM,ST,0.182815714501456,56,-0.0001828753571428,-3.3432489080784025e-05,FIFA Men's World Cup
LDM,ZOM,ZDM,0.4040213370253356,55,0.0034019489090908,0.0013744599467427,FIFA Men's World Cup
LDM,ZOM,ZOM,0.2684116466426821,41,-0.0008186160975609,-0.0002197260947145,FIFA Men's World Cup
LS,CB-3,CB-3,0.0,3,-0.0123193633333332,-0.0,FIFA Men's World Cup
LS,CB-3,GK,0.0,15,-0.0147475266666666,-0.0,FIFA Men's World Cup
